Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_BAFTA,Win_BAFTA,Nom_GoldenGlobe_comedy-leadacting,Win_GoldenGlobe_comedy-leadacting,Nom_GoldenGlobe_drama-leadacting,Win_GoldenGlobe_drama-leadacting,Nom_GoldenGlobe_supportingacting,Win_GoldenGlobe_supportingacting,Oscarstat_previousnominations_acting,Oscarstat_previouswins_acting,Oscarstat_previousnominee_acting,Oscarstat_previouswinner_acting,Nom_Oscar_bestfilm,Birthyear,Age,Age_[0-25],Age_[25-35],Age_[35-45],Age_[45-55],Age_[55-65],Age_[65-75] ,Age_[75+] ,Genre_action,Genre_adventure,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_thriller,Genre_war,Genre_sport,Genre_family,Genre_filmnoir,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_acting,Win_SAG_acting,Nonom_SAG_acting,Nom_SAG_acting,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Female
Supporting Actress,The Miracle Worker,Patty Duke,1,1963,8.1,1962-07-28,88,100,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1946,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,The Manchurian Candidate,Angela Lansbury,0,1963,8,1962-10-24,90,98,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1925,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,Lilies of the Field,Sidney Poitier,1,1964,7.7,1963-07-05,86,100,5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1927,37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Tom Jones,Albert Finney,0,1964,6.7,1963-12-11,58,83,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1936,28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,This Sporting Life,Richard Harris,0,1964,7.8,1963-05-24,87,100,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1930,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NOT RATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Cleopatra,Rex Harrison,0,1964,7,1963-07-31,69,55,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1908,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Hud,Paul Newman,0,1964,7.9,1963-05-29,89,84,7,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1925,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actress,This Sporting Life,Rachel Roberts,0,1964,7.8,1963-05-24,87,100,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1927,37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NOT RATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Hud,Patricia Neal,1,1964,7.9,1963-05-29,89,84,7,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1926,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Irma la Douce,Shirley MacLaine,0,1964,7.4,1963-06-05,78,86,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1934,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Love with the Proper Stranger,Natalie Wood,0,1964,7.5,1963-12-25,87,89,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1938,26,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The L-Shaped Room,Leslie Caron,0,1964,7.5,1962-11-20,89,85.0704483074108,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1931,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actor,Twilight of Honor,Nick Adams,0,1964,6.3,1964-02-06,14,85.0704483074108,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Tom Jones,Hugh Griffith,0,1964,6.7,1963-12-11,58,83,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1912,52,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Hud,Melvyn Douglas,1,1964,7.9,1963-05-29,89,84,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1901,63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Cardinal,John Huston,0,1964,6.8,1963-12-12,67,60,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1906,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,"Captain Newman, M.D.",Bobby Darin,0,1964,7,1963-12-25,64,85.0704483074108,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1936,28,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,Lilies of the Field,Lilia Skala,0,1964,7.7,1963-07-05,86,100,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1896,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,The V.I.P.s,Margaret Rutherford,1,1964,6.3,1963-09-19,43,85.0704483074108,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1892,72,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,My Fair Lady,Rex Harrison,1,1965,7.9,1964-12-25,90,96,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1908,57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Becket,Richard Burton,0,1965,8,1964-03-11,88,76,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1925,40,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Becket,Peter O'Toole,0,1965,8,1964-03-11,88,76,12,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1932,33,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Zorba the Greek,Anthony Quinn,0,1965,7.8,1964-12-14,87,86,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1915,50,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Peter Sellers,0,1965,8.5,1964-01-29,94,99,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1925,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actress,Mary Poppins,Julie Andrews,1,1965,7.8,1964-09-11,86,100,12,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1935,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The Pumpkin Eater,Anne Bancroft,0,1965,7.4,1964-11-09,75,64,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1931,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The Unsinkable Molly Brown,Debbie Reynolds,0,1965,6.8,1964-06-11,71,75,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,33,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Sance on a Wet Afternoon,Kim Stanley,0,1965,7.9,1964-11-05,84,85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1925,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Marriage Italian Style,Sophia Loren,0,1965,7.5,1964-12-20,84,85.0704483074108,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1934,31,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actor,My Fair Lady,Stanley Holloway,0,1965,7.9,1964-12-25,90,96,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1890,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Becket,John Gielgud,0,1965,8,1964-03-11,88,76,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1904,61,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Topkapi,Peter Ustinov,1,1965,7.1,1964-09-02,66,89,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1921,44,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Seven Days in May,Edmond O'Brien,0,1965,7.9,1964-03,88,100,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1915,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Best Man,Lee Tracy,0,1965,7.7,1964-06-18,86,72,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1898,67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,My Fair Lady,Gladys Cooper,0,1965,7.9,1964-12-25,90,96,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1888,77,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Zorba the Greek,Lila Kedrova,1,1965,7.8,1964-12-14,87,86,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1918,47,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,The Night of the Iguana,Grayson Hall,0,1965,7.8,1964-08-06,85,71,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1922,43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,"Hush Hush, Sweet Charlotte",Agnes Moorehead,0,1965,7.7,1964-12-24,85,81,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1900,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,Cat Ballou,Lee Marvin,1,1966,6.9,1965-06-24,75,100,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1924,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,The Spy Who Came in from the Cold,Richard Burton,0,1966,7.7,1965-12-16,82,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1925,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Othello,Laurence Olivier,0,1966,7.3,1967-01,65,80,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1907,59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,The Pawnbroker,Rod Steiger,0,1966,7.8,1965-04-20,88,100,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1925,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Ship of Fools,Oskar Werner,0,1966,7.2,1965-10,80,81,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1922,44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actress,Ship of Fools,Simone Signoret,0,1966,7.2,1965-10,80,81,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1921,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Darling,Julie Christie,1,1966,7.2,1965-08-03,71,70,5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1940,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,TV-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The Sound of Music,Julie Andrews,0,1966,8,1965-03-29,91,86,10,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1935,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The Collector,Samantha Eggar,0,1966,7.6,1965-06-17,83,100,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1939,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,A Patch of Blue,Elizabeth Hartman,0,1966,8,1965-12-10,91,100,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1943,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actor,Othello,Frank Finlay,0,1966,7.3,1967-01,65,80,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1926,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Ship of Fools,Michael Dunn,0,1966,7.2,1965-10,80,81,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1934,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,A Thousand Clowns,Martin Balsam,1,1966,7.6,1966-09-09,91,69,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1919,47,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Flight of the Phoenix,Ian Bannen,0,1966,7.6,1965-12-15,81,90,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Doctor Zhivago,Tom Courtenay,0,1966,8,1965-12-31,88,82,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1937,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,Othello,Joyce Redman,0,1966,7.3,1967-01,65,80,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1915,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Othello,Maggie Smith,0,1966,7.3,1967-01,65,80,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1934,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,The Sound of Music,Peggy Wood,0,1966,8,1965-03-29,91,86,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1892,74,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,A Patch of Blue,Shelley Winters,1,1966,8,1965-12-10,91,100,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Inside Daisy Clover,Ruth Gordon,0,1966,6.3,1966-04-27,53,36,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1896,70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,A Man for All Seasons,Paul Scofield,1,1967,7.9,1967-05-03,87,82,8,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1922,45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,"The Russians Are Coming, the Russians Are Coming",Alan Arkin,0,1967,7.1,1966-05-25,75,84,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1934,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Who's Afraid of Virginia Woolf?,Richard Burton,0,1967,8.1,1966-06-22,91,95,13,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1925,42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TV-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Alfie,Michael Caine,0,1967,7.1,1966-08-24,76,100,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1933,34,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,The Sand Pebbles,Steve McQueen,0,1967,7.7,1966-12-20,88,93,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1930,37,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actress,Who's Afraid of Virginia Woolf?,Elizabeth Taylor,1,1967,8.1,1966-06-22,91,95,13,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1932,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TV-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,A Man and a Woman,Anouk Aime,0,1967,7.7,1966-07-12,87,77,4,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The Shop on Main Street,Ida Kamiska,0,1967,8.1,1966-01-24,94,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NOT RATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Georgy Girl,Lynn Redgrave,0,1967,6.9,1966-10-17,71,90,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1943,24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Morgan!,Vanessa Redgrave,0,1967,7,1966-01-27,79,69,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,30,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actor,A Man for All Seasons,Robert Shaw,0,1967,7.9,1967-05-03,87,82,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1927,40,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Who's Afraid of Virginia Woolf?,George Segal,0,1967,8.1,1966-06-22,91,95,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1934,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TV-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Sand Pebbles,Mako,0,1967,7.7,1966-12-20,88,93,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1933,34,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Georgy Girl,James Mason,0,1967,6.9,1966-10-17,71,90,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Fortune Cookie,Walter Matthau,1,1967,7.4,1966-10-19,81,95,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1920,47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,A Man for All Seasons,Wendy Hiller,0,1967,7.9,1967-05-03,87,82,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1912,55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,APPROVED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
